Name,Review,Number Of Reviews,Genre,Tags,Dev_Info,Developer,Publisher,Release_Date,link,Price
CHRONO TRIGGER®,Very Positive,(117),['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']",['RPG'],Square Enix,Square Enix,"27 Feb, 2018",https://store.steampowered.com/app/613830/CHRONO_TRIGGER/?snr=1_7_7_7000_150_12,$11.99
Super Mecha Champions,Mixed,(85),"['Action, Adventure, Free to Play, Massively Multiplayer']","['Online PvP', 'Online Co-op', 'Steam Achievements', 'In-App Purchases']","['Action, Adventure, Free to Play, Massively Multiplayer']",NetEase Games,NetEase Games,"25 Mar, 2021",https://store.steampowered.com/app/1368910/Super_Mecha_Champions/?snr=1_7_7_7000_150_12,Free
Pseudoregalia,Overwhelmingly Positive,(687),"['Action, Adventure, Indie']",['Single-player'],"['Action, Adventure, Indie']",rittzler,rittzler,"28 Jul, 2023",https://store.steampowered.com/app/2365810/Pseudoregalia/?snr=1_7_7_7000_150_12,$5.99
Command & Conquer: Red Alert 3,Very Positive,(91),['Strategy'],['Single-player'],['Strategy'],EA Los Angeles,Electronic Arts,"28 Oct, 2008",https://store.steampowered.com/app/17480/Command__Conquer_Red_Alert_3/?snr=1_7_7_7000_150_12,$19.99
The Outer Worlds,Very Positive,(122),['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV']",['RPG'],Obsidian Entertainment,Private Division,"23 Oct, 2020",https://store.steampowered.com/app/578650/The_Outer_Worlds/?snr=1_7_7_7000_150_12,$29.99
War on the Sea,Very Positive,(35),"['Simulation, Strategy']","['Single-player', 'Includes level editor']","['Simulation, Strategy']",Killerfish Games,Killerfish Games,"2 Feb, 2021",https://store.steampowered.com/app/1280780/War_on_the_Sea/?snr=1_7_7_7000_150_12,$39.99
Trine 5: A Clockwork Conspiracy,Very Positive,(112),"['Action, Adventure, Indie, RPG']","['Single-player', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together']","['Action, Adventure, Indie, RPG']",Frozenbyte,THQ Nordic,"31 Aug, 2023",https://store.steampowered.com/app/1436700/Trine_5_A_Clockwork_Conspiracy/?snr=1_7_7_7000_150_12,$14.99
Solasta: Crown of the Magister,Very Positive,(107),"['Adventure, RPG, Strategy']","['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Adventure, RPG, Strategy']",Tactical Adventures,Tactical Adventures,"27 May, 2021",https://store.steampowered.com/app/1096530/Solasta_Crown_of_the_Magister/?snr=1_7_7_7000_150_12,$14.99
Rogue Tower,Very Positive,(61),"['Casual, Strategy']","['Single-player', 'Steam Achievements']","['Casual, Strategy']",Die of Death Games,Die of Death Games,"28 Jan, 2022",https://store.steampowered.com/app/1843760/Rogue_Tower/?snr=1_7_7_7000_150_12,$14.99
RollerCoaster Tycoon® 2: Triple Thrill Pack,Very Positive,(45),"['Simulation, Strategy']",['Single-player'],"['Simulation, Strategy']",Chris Sawyer Productions,Atari,"15 Oct, 2002",https://store.steampowered.com/app/285330/RollerCoaster_Tycoon_2_Triple_Thrill_Pack/?snr=1_7_7_7000_150_12,$9.99
IXION,Very Positive,(189),"['Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Indie, Simulation, Strategy']",Bulwark Studios,Kasedo Games,"7 Dec, 2022",https://store.steampowered.com/app/1113120/IXION/?snr=1_7_7_7000_150_12,$34.99
Biped,Very Positive,(63),"['Action, Adventure, Casual, Indie, Simulation, Sports, Strategy']","['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on TV', 'Remote Play Together']","['Action, Adventure, Casual, Indie, Simulation, Sports, Strategy']",NEXT Studios,NEXT Studios,"26 Mar, 2020",https://store.steampowered.com/app/1071870/Biped/?snr=1_7_7_7000_150_12,$4.99
War Planet Online: Global Conquest,Mixed,(807),"['Massively Multiplayer, Strategy, Free to Play']","['MMO', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud']","['Massively Multiplayer, Strategy, Free to Play']",Gameloft,Gameloft,"19 Dec, 2017",https://store.steampowered.com/app/719640/War_Planet_Online_Global_Conquest/?snr=1_7_7_7000_150_12,Free
Imperator: Rome,Very Positive,(82),"['Simulation, Strategy']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Simulation, Strategy']",Paradox Development Studio,Paradox Interactive,"25 Apr, 2019",https://store.steampowered.com/app/859580/Imperator_Rome/?snr=1_7_7_7000_150_12,$23.99
Deadly Days,Mostly Positive,(35),"['Action, Casual, Indie, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']","['Action, Casual, Indie, Strategy']",Pixelsplit,Assemble Entertainment,"19 Sep, 2019",https://store.steampowered.com/app/740080/Deadly_Days/?snr=1_7_7_7000_150_12,$0.65
Placid Plastic Duck Simulator,Overwhelmingly Positive,(356),"['Casual, Simulation']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Casual, Simulation']",turbolento games,turbolento games,"6 Jul, 2022",https://store.steampowered.com/app/1999360/Placid_Plastic_Duck_Simulator/?snr=1_7_7_7000_150_12,$1.99
New Tales from the Borderlands,Mostly Negative,(51),['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Cloud']",['Adventure'],Gearbox Software,2K,"21 Oct, 2022",https://store.steampowered.com/app/1454970/New_Tales_from_the_Borderlands/?snr=1_7_7_7000_150_12,$19.99
Cepheus Protocol,Very Positive,(63),"['Action, Adventure, Indie, Simulation, Strategy, Early Access']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play Together']","['Action, Adventure, Indie, Simulation, Strategy, Early Access']",Halcyon Winds,Halcyon Winds,"15 May, 2020",https://store.steampowered.com/app/979640/Cepheus_Protocol/?snr=1_7_7_7000_150_12,$10.49
Canvas of Kings,Very Positive,(18),"['Indie, RPG, Early Access']","['Single-player', 'Includes level editor']","['Indie, RPG, Early Access']",Hannes Breuer,Hannes Breuer,"3 Aug, 2023",https://store.steampowered.com/app/2498570/Canvas_of_Kings/?snr=1_7_7_7000_150_12,$18.99
Volcanoids,Very Positive,(95),"['Action, Adventure, Indie, Simulation, Early Access']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']","['Action, Adventure, Indie, Simulation, Early Access']",Volcanoid,Volcanoid,"29 Jan, 2019",https://store.steampowered.com/app/951440/Volcanoids/?snr=1_7_7_7000_150_12,$10.49
Legion TD 2 - Multiplayer Tower Defense,Very Positive,(142),"['Casual, Indie, Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Stats']","['Casual, Indie, Strategy']",AutoAttack Games,AutoAttack Games,"1 Oct, 2021",https://store.steampowered.com/app/469600/Legion_TD_2__Multiplayer_Tower_Defense/?snr=1_7_7_7000_150_12,$9.99
The Last Spell,Very Positive,(126),"['Action, Indie, RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Indie, RPG, Strategy']",Ishtar Games,The Arcade Crew,"9 Mar, 2023",https://store.steampowered.com/app/1105670/The_Last_Spell/?snr=1_7_7_7000_150_12,$12.49
Terra Nil,Very Positive,(83),"['Casual, Indie, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Casual, Indie, Strategy']",Free Lives,Devolver Digital,"28 Mar, 2023",https://store.steampowered.com/app/1593030/Terra_Nil/?snr=1_7_7_7000_150_12,$12.49
Stoneshard,Mixed,(168),"['Adventure, Indie, RPG, Strategy, Early Access']","['Single-player', 'Steam Achievements', 'Captions available', 'Remote Play on Phone', 'Remote Play on Tablet']","['Adventure, Indie, RPG, Strategy, Early Access']",Ink Stains Games,HypeTrain Digital,"6 Feb, 2020",https://store.steampowered.com/app/625960/Stoneshard/?snr=1_7_7_7000_150_12,$9.99
Expeditions: Rome,Very Positive,(80),"['RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['RPG, Strategy']",Logic Artists,THQ Nordic,"20 Jan, 2022",https://store.steampowered.com/app/987840/Expeditions_Rome/?snr=1_7_7_7000_150_12,$20.99
Exoprimal,Mixed,(76),['Action'],"['Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'HDR available']",['Action'],"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","14 Jul, 2023",https://store.steampowered.com/app/1286320/Exoprimal/?snr=1_7_7_7000_150_12,$41.23
Wrench,Very Positive,"(1,031)","['Indie, Racing, Simulation, Early Access']","['Single-player', 'Tracked Controller Support', 'VR Supported']","['Indie, Racing, Simulation, Early Access']",Missing Digit,Missing Digit,"19 Dec, 2018",https://store.steampowered.com/app/936720/Wrench/?snr=1_7_7_7000_150_12,$12.74
